,date,Topic_105,Topic_118,Topic_132,Topic_134,Topic_136,Topic_14,Topic_150,Topic_154,Topic_159,Topic_168,Topic_170,Topic_197,Topic_205,Topic_207,Topic_216,Topic_225,Topic_232,Topic_24,Topic_250,Topic_252,Topic_267,Topic_280,Topic_285,Topic_29,Topic_36,Topic_42,Topic_50,Topic_51,Topic_62,Topic_74,EBF
18,2016-01-27,0.0,-0.38461538461538464,0.0,1.0,,-0.2548823529411765,0.5,0.125,0.0,0.0,-1.0,0.0,-0.2,-0.375,-0.6666666666666666,-0.3,0.0,-0.16666666666666666,-0.12,-0.3333333333333333,0.0,,,-0.6666666666666666,,-0.1875,0.2222222222222222,-1.0,-0.03571428571428571,0.09523809523809523,-0.1354158653846154
19,2016-01-28,0.0,-0.0706969696969697,-0.1,,,-0.6041875,,0.5714285714285714,-0.2,-0.16666666666666666,,0.2,-0.4666,-0.42857142857142855,-0.5555555555555556,-0.5,-0.2,-0.2222222222222222,-0.037037037037037035,-0.2857142857142857,,-1.0,-0.25,-0.5,0.0,0.10526315789473684,0.6,-1.0,-0.19047619047619047,-0.26666666666666666,-0.1542379385964912
20,2016-01-29,-1.0,-0.045454545454545456,,-1.0,,0.23076923076923078,0.0,0.4,-0.5,-0.2,,-0.4,-0.9,0.0,-0.2222222222222222,0.125,0.0,-0.5555555555555556,0.0,0.0,,0.0,0.3333333333333333,0.0,,-0.47058823529411764,0.23076923076923078,,-0.3125,-0.3333333333333333,-0.19464275466284073
21,2016-02-01,-0.75,-0.08333333333333333,-0.2,,,-0.4666666666666667,-0.3333333333333333,0.5,-0.25,-0.6,0.0,-0.5,-0.2857142857142857,0.0,-0.15384615384615385,0.0,-0.3333333333333333,0.0,-0.2727272727272727,-0.14285714285714285,0.0,,-1.0,0.0,0.0,-0.17647058823529413,-0.14285714285714285,,-0.05263157894736842,-0.14285714285714285,-0.16683656792645557
22,2016-02-02,,-0.1609310344827586,1.0,,0.0,-0.21428571428571427,0.0,0.0,-0.6,0.16666666666666666,-0.5,-0.5,-0.35714285714285715,-1.0,-0.1,-0.7142857142857143,0.0,-0.2,-0.14285714285714285,0.0,,0.0,0.0,-0.5,,-0.13333333333333333,0.2222222222222222,,0.1,-0.5405405405405406,-0.19053424657534246
23,2016-02-03,-1.0,-0.30434782608695654,0.3333333333333333,,,-0.18522222222222223,,0.1,-0.42857142857142855,-0.5,,-1.0,-0.2222222222222222,0.0,0.42857142857142855,-0.42857142857142855,-0.3333333333333333,-0.5,-0.1875,-0.25,0.0,0.0,-1.0,-0.25,,-0.23529411764705882,0.3333333333333333,,-0.13333333333333333,-0.09090909090909091,-0.19751552795031055
24,2016-02-04,,-0.57332,-0.25,-0.5,,-0.3333333333333333,,0.4666666666666667,-0.2857142857142857,-0.5714285714285714,-1.0,-0.4,-0.42857142857142855,-0.5,-0.375,-0.42857142857142855,-0.4,-0.5,-0.05553333333333333,-0.6666666666666666,,0.0,,-0.25,0.0,-0.34782608695652173,-0.2727272727272727,,-0.14705882352941177,-0.2692307692307692,-0.1815078219013237
25,2016-02-05,,0.13333333333333333,0.12512500000000001,0.0,,-0.24357692307692308,1.0,0.15384615384615385,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.6,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,1.0,0.0,-1.0,-0.5,-1.0,-0.28886666666666666,0.0,-1.0,-0.2857142857142857,-0.3157894736842105,-0.1680688202247191
26,2016-02-08,,-0.21739130434782608,0.0,0.0,0.0,-0.3076923076923077,1.0,0.2222222222222222,-0.3333333333333333,-0.2,,0.0,-0.6,-0.3,-0.5714285714285714,-0.14285714285714285,-0.8,-0.1111111111111111,-0.5555555555555556,-0.25,0.0,,,0.0,0.0,-0.037037037037037035,-0.25,,-0.1951219512195122,-0.3333333333333333,-0.18603769633507852
27,2016-02-09,,-0.16666666666666666,0.0,,,-0.14285714285714285,0.0,-0.25,0.5,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.8571428571428571,,-0.5,-0.6666666666666666,-0.3650952380952381,-0.3333333333333333,0.0,0.0,-1.0,0.0,,-0.045454545454545456,0.16666666666666666,,-0.08,-0.34615384615384615,-0.17968018018018017
28,2016-02-10,,-0.07692307692307693,0.0,,,-0.3,,0.1,-0.3125,0.0,,0.0,-0.3333333333333333,0.0,-0.5555555555555556,0.5,-0.3333333333333333,-0.7142857142857143,-0.39680952380952383,0.5,,-1.0,0.0,0.5,0.25,-0.1111111111111111,-0.16666666666666666,,-0.29411764705882354,-0.3,-0.172573417721519
29,2016-02-11,0.1665,-0.21428571428571427,1.0,0.0,,-0.19042857142857142,,-0.5,-0.25,-0.5,0.0,-0.5,-0.14285714285714285,-0.14285714285714285,-0.4166666666666667,0.0,,0.0,-0.14814814814814814,0.0,0.5,1.0,-0.5,-0.5,0.0,-0.2222222222222222,-0.25,,-0.17857142857142858,-0.32,-0.16878612716763006
30,2016-02-12,,-0.08,0.0,-0.5,,-0.3333333333333333,,0.0,-0.4,0.0,0.0,0.0,-0.5,0.0,-0.5625,-0.25,-0.5,-0.2,-0.19695454545454547,-0.25,,-1.0,1.0,0.0,-0.25,0.14285714285714285,0.3333333333333333,0.0,0.07142857142857142,-0.18181818181818182,-0.15789473684210525
31,2016-02-15,,-0.2222222222222222,0.0,,,-0.4583333333333333,,0.208375,-0.303,0.0,0.0,0.0,-0.625,-0.5,-0.625,-0.07692307692307693,0.5,0.0,-0.25,-0.5,0.0,0.0,0.0,-0.75,-0.75,-0.13333333333333333,,,-0.25,0.05,-0.18368427230046946
32,2016-02-16,0.0,-0.26666666666666666,0.0,,0.0,-0.5925555555555556,,0.0,-0.2857142857142857,0.0,-0.5,0.0,0.2222222222222222,-0.07142857142857142,-0.1111111111111111,0.0,0.0,-0.42857142857142855,-0.4166666666666667,0.0,0.0,-0.3333333333333333,,-0.3333333333333333,-0.5,-0.10344827586206896,0.3,,-0.2727272727272727,-0.3225806451612903,-0.12256267409470752
33,2016-02-17,0.0,-0.18181818181818182,0.0,-1.0,1.0,-0.21428571428571427,0.0,0.0,0.0,-1.0,-1.0,-0.16666666666666666,-0.6666666666666666,-0.25,-0.42857142857142855,-0.3333333333333333,0.0,-1.0,-0.2,-0.16666666666666666,-1.0,-1.0,0.5,-0.7142857142857143,,-0.09090909090909091,0.0,,-0.21428571428571427,0.06451612903225806,-0.19794383561643836
34,2016-02-18,0.0,-0.23076923076923078,,-0.6666666666666666,0.0,-0.35553333333333337,,-0.2222222222222222,-0.2,0.0,-1.0,0.0,-0.8,-0.7142857142857143,-0.8571428571428571,-0.125,-0.4,0.0,-0.10344827586206896,0.0,,1.0,,0.2,0.0,-0.02631578947368421,-0.16666666666666666,,-0.2727272727272727,-0.1111111111111111,-0.14204963680387409
35,2016-02-19,0.0,-0.16666666666666666,0.0,,,-0.6333,0.0,0.4,-0.5714285714285714,-0.2,0.0,0.14285714285714285,-0.2222222222222222,0.3333333333333333,-0.375,-0.2,0.0,-0.5,-0.26666666666666666,0.0,,1.0,-1.0,-0.5714285714285714,,-0.09528571428571429,0.25,,0.0,-0.28,-0.1740137741046832
36,2016-02-22,0.0,0.041666666666666664,0.3333333333333333,0.0,,0.0,-0.5,0.3333333333333333,-0.2857142857142857,-0.75,-0.5,-0.16666666666666666,-0.08333333333333333,0.0,0.16666666666666666,-0.25,-0.25,-0.3333333333333333,0.13333333333333333,-0.125,-1.0,-0.125,-0.25,0.0,-0.25,0.1111111111111111,-0.5,,-0.1935483870967742,0.07692307692307693,-0.1285795246800731
37,2016-02-23,,-0.4444444444444444,0.0,0.0,,-0.3,0.0,-0.09090909090909091,0.0,-0.75,-0.6666666666666666,0.0,-0.1111111111111111,-0.16666666666666666,-0.25,-0.5,-0.3333333333333333,-0.15384615384615385,-0.3333333333333333,-1.0,,,0.0,0.0,0.0,-0.25,0.16666666666666666,,0.045454545454545456,-0.2857142857142857,-0.20140845070422536
38,2016-02-24,-0.5,0.08695652173913043,-0.5,-1.0,,-0.42857142857142855,,0.16666666666666666,0.0,-0.3333333333333333,,-0.3333333333333333,0.375,0.0,-0.35714285714285715,0.11764705882352941,-0.3333333333333333,0.0,-0.38461538461538464,-0.33325,,0.0,0.5,-0.4,0.0,-0.20588235294117646,0.75,,0.0,-0.16129032258064516,-0.11234944237918215
39,2016-02-25,,0.1,-0.16666666666666666,0.0,,-0.35,0.0,0.0,-0.5,-0.38461538461538464,-0.6666666666666666,0.2,-0.2,0.0,-0.6666666666666666,-0.2857142857142857,0.0,-0.4,-0.11764705882352941,-0.4,,0.0,0.0,-1.0,0.0,-0.15871428571428572,-0.2222222222222222,,-0.08823529411764706,-0.041666666666666664,-0.147175956284153
40,2016-02-26,,-0.13333333333333333,0.0,1.0,,-0.42857142857142855,,0.5555555555555556,0.21052631578947367,-0.6,,0.0,-0.5,-0.14285714285714285,-0.14285714285714285,-0.1111111111111111,0.0,-0.4,-0.2,0.0,,,,0.0,-0.5,0.0,0.8333333333333334,,-0.3125,-0.3225806451612903,-0.12037037037037036
41,2016-02-29,,0.0,0.375,,,-0.3333333333333333,1.0,0.17647058823529413,0.13333333333333333,-0.6,0.0,0.2222222222222222,-0.4166666666666667,0.0,0.0,0.0,0.0,-0.23076923076923078,0.037037037037037035,-0.25,,0.0,0.0,-0.2,-0.125,-0.02564102564102564,-0.3333333333333333,0.0,-0.18421052631578946,-0.36666666666666664,-0.07987810945273632
42,2016-03-01,0.0,-0.09090909090909091,,-1.0,,-0.125,,0.16666666666666666,-0.14285714285714285,0.0,1.0,-0.25,-0.7142857142857143,-0.2,-0.38883333333333336,-0.14285714285714285,-0.5,-0.1875,0.2222222222222222,-0.8,,0.0,,0.0,-0.3333333333333333,-0.15789473684210525,0.5,,0.045454545454545456,-0.3333333333333333,-0.1818537170263789
43,2016-03-02,0.0,0.0,0.0,,,-0.3333333333333333,,0.25,-0.2,0.0,,-0.25,0.0,-0.16666666666666666,-0.3333333333333333,-0.1,-0.5,-0.25,-0.38461538461538464,0.25,,0.0,-0.5,-0.75,,-0.18389655172413794,0.2222222222222222,,0.0,-0.23529411764705882,-0.1567090909090909
44,2016-03-03,0.0,0.07692307692307693,-0.5,-0.6666666666666666,,-0.5,1.0,0.3333333333333333,0.07142857142857142,0.0,-0.5,0.0,-0.4,0.2857142857142857,-0.3333333333333333,-0.34782608695652173,0.0,-0.23076923076923078,-0.09090909090909091,-0.2,,0.0,-0.5,,0.0,-0.13636363636363635,-0.18181818181818182,0.0,-0.19047619047619047,-0.22727272727272727,-0.11957796014067995
45,2016-03-04,-1.0,-0.16666666666666666,0.0,,,-0.6363636363636364,,0.42857142857142855,-0.2727272727272727,-0.3333333333333333,,0.0,-0.4444444444444444,0.0,-0.4444444444444444,-0.25,0.0,-0.25,-0.1111111111111111,-0.25,0.0,0.5,-1.0,-0.4,0.0,-0.13333333333333333,0.3,,-0.17857142857142858,-0.2222222222222222,-0.18811881188118812
46,2016-03-07,0.0,-0.16666666666666666,-0.3333333333333333,,,-0.3333333333333333,,0.36363636363636365,-0.38461538461538464,-0.3333333333333333,0.0,0.0,-0.38461538461538464,-0.3333333333333333,-0.4444444444444444,-0.2857142857142857,0.25,-0.5,-0.4411764705882353,0.0,,0.0,-0.3333333333333333,-0.16666666666666666,0.0,-0.09090909090909091,0.14285714285714285,-1.0,-0.10256410256410256,-0.2903225806451613,-0.17307692307692307
47,2016-03-08,0.3333333333333333,-0.42857142857142855,0.0,,,-0.36363636363636365,,0.0,-0.375,0.0,,-0.5,-0.1111111111111111,-1.0,-0.5,-0.3333333333333333,-1.0,-0.3333333333333333,-0.35714285714285715,0.0,0.0,,-0.5,-0.2,0.0,-0.17391304347826086,0.0,-0.6666666666666666,-0.22727272727272727,-0.20833333333333334,-0.224444
48,2016-03-09,,0.0,-0.25,-1.0,,-0.3725294117647059,,-0.5,-0.6666666666666666,-0.25,0.0,-0.5714285714285714,-0.2,0.4,-0.19049999999999997,-0.45454545454545453,0.0,-0.7142857142857143,-0.041666666666666664,-0.3333333333333333,0.0,0.0,,0.0,,-0.1111111111111111,-0.25,0.0,-0.14285714285714285,-0.2692307692307692,-0.16998383084577115
49,2016-03-10,-1.0,-0.3125,0.0,,,-0.3684210526315789,,-0.09090909090909091,0.1111111111111111,-0.2857142857142857,-0.5,-0.2,-0.08333333333333333,-0.2666,-0.2,-0.2777777777777778,0.0,-0.35714285714285715,-0.4642857142857143,-1.0,0.0,,-1.0,-1.0,-0.5,-0.2,0.3335,-1.0,-0.21052631578947367,-0.5,-0.16850884955752213
50,2016-03-11,-1.0,0.1111111111111111,0.6,,,-0.3,0.0,0.14285714285714285,0.125,0.0,-1.0,0.0,0.0,0.0,-0.16666666666666666,-0.3125,0.6666666666666666,-0.3333333333333333,-0.1111111111111111,0.0,-1.0,-1.0,0.0,-1.0,0.0,-0.18181818181818182,-0.25,,-0.3333333333333333,-0.05555555555555555,-0.121765601217656
51,2016-03-14,,-0.18181818181818182,-0.5,-0.4,,-0.24072222222222223,1.0,0.30434782608695654,-0.2222222222222222,-0.6,,0.0,-0.25,-0.4,-0.2727272727272727,-0.5,-0.5,-0.25,-0.23076923076923078,-0.16666666666666666,-1.0,0.5,-1.0,-0.5,1.0,0.0,-0.11108333333333333,,-0.19444444444444445,-0.13793103448275862,-0.20582612781954887
52,2016-03-15,,-0.125,-1.0,-1.0,,-0.1875,,0.5555555555555556,0.0,-0.5,-1.0,-0.3333333333333333,-0.42857142857142855,-0.2666,0.0,-0.2222222222222222,-1.0,0.0,-0.38461538461538464,0.0,,-1.0,0.0,0.6666666666666666,-0.5,-0.31882608695652176,0.0,,-0.05263157894736842,-0.2916666666666667,-0.19181976112920737
53,2016-03-16,-0.5,-0.5833333333333334,0.0,,0.0,-0.27775,,0.5,-0.375,-0.6666666666666666,0.0,-0.5,-0.1,-0.2,-0.42857142857142855,-0.15384615384615385,-0.5,-0.6666666666666666,-0.0625,-1.0,,-0.6666666666666666,0.0,0.3333333333333333,0.0,-0.23809523809523808,-0.2,,0.058823529411764705,-0.16666666666666666,-0.15805510907003445
54,2016-03-17,0.0,-0.5333333333333333,-0.5,,,-0.14285714285714285,1.0,0.125,-0.25,-0.07692307692307693,-1.0,0.0,-0.1,0.4,-0.2222222222222222,-0.47619047619047616,-0.2,-0.42857142857142855,0.05555555555555555,-0.5,,0.0,0.0,,-1.0,0.0,0.5833333333333334,,-0.17142857142857143,-0.5,-0.16206945863125638
55,2016-03-18,,0.0,-1.0,-0.6666666666666666,-1.0,0.0,,0.0,0.375,-0.3333333333333333,0.5,0.0,0.0,0.0,-0.25,-0.4,-0.3333333333333333,0.0,-0.18511111111111112,0.0,,,0.0,-0.6,,-0.041666666666666664,0.2222222222222222,0.0,-0.1875,-0.19230769230769232,-0.13619
56,2016-03-21,0.0,0.05555555555555555,0.0,-0.5,,-0.3125,,0.6,-0.21428571428571427,-0.25,-0.3333333333333333,0.2,-0.46153846153846156,-0.16666666666666666,-0.5333333333333333,-0.30434782608695654,0.0,-0.25,-0.48148148148148145,,0.0,-0.6666666666666666,0.0,-0.6666666666666666,0.0,-0.25,-0.07692307692307693,,-0.14285714285714285,0.0,-0.16254894784995425
57,2016-03-22,,-0.0625,-0.3333333333333333,-1.0,,-0.3888888888888889,,0.0,-0.5,-0.2222222222222222,-0.5,0.5,-0.16670000000000001,-0.3333333333333333,-0.07692307692307693,-0.2727272727272727,0.0,0.0,-0.07142857142857142,0.0,,-0.3333333333333333,0.0,-0.5,-0.5,-0.08695652173913043,0.14285714285714285,,-0.1935483870967742,-0.0625,-0.16627855477855477
58,2016-03-23,,-0.05555555555555555,0.14285714285714285,,,-0.2548823529411765,,0.2,-0.125,0.0,0.0,0.0,-0.2727272727272727,-0.16666666666666666,-0.2,-0.35,-0.3333333333333333,0.0,-0.1875,-0.5,0.0,0.0,0.0,-0.3333333333333333,-0.25,-0.2962962962962963,0.25,,-0.15625,0.0,-0.1457222808870116
59,2016-03-24,0.25,-0.25830000000000003,0.5,,,-0.35714285714285715,0.0,-0.18181818181818182,0.0,0.0,,-1.0,-0.4721666666666667,-0.25,-0.2,-0.46153846153846156,1.0,-0.1111111111111111,-0.2631578947368421,0.0,,-1.0,-0.5,-0.2,0.0,-0.18181818181818182,0.1111111111111111,,-0.19230769230769232,-0.391304347826087,-0.16076115485564305
60,2016-03-25,,-0.25,,,0.0,-1.0,-1.0,0.6666666666666666,,0.0,,0.0,-0.4,0.0,0.3333333333333333,-0.6666666666666666,,-1.0,0.0,,,0.0,,,0.0,-0.6,0.0,,-0.1111111111111111,0.0,-0.1906474820143885
61,2016-03-28,0.6666666666666666,-0.14285714285714285,-1.0,0.0,,-0.5,,0.06666666666666667,0.3333333333333333,-0.5,0.25,0.0,-0.08333333333333333,0.2222222222222222,-0.4,-0.16666666666666666,-1.0,-0.42857142857142855,-0.058823529411764705,0.0,,-0.42857142857142855,0.0,-0.6666666666666666,0.16666666666666666,-0.11538461538461539,-1.0,,-0.11538461538461539,-0.18181818181818182,-0.1566579634464752
62,2016-03-29,-1.0,-0.07692307692307693,,,,-0.5,,0.375,-0.75,-0.625,0.5,-0.18181818181818182,-0.7142857142857143,-0.1111111111111111,-0.375,-0.3333333333333333,-1.0,-0.7142857142857143,0.07142857142857142,1.0,,,0.0,-1.0,0.0,-0.23529411764705882,-0.25,,-0.13043478260869565,-0.03031818181818182,-0.16323907455012854
63,2016-03-30,0.0,-0.08333333333333333,0.0,0.0,,-0.38461538461538464,,0.03027272727272727,0.3333333333333333,-0.25,0.0,-0.5,-0.4,0.0,0.125,-0.5,-1.0,-0.1111111111111111,-0.1875,-0.5,0.0,0.0,0.0,-0.5,0.0,-0.18518518518518517,0.14285714285714285,0.0,0.16,-0.4567777777777778,-0.13480392156862744
64,2016-03-31,0.0,-0.25,-0.7776666666666667,-1.0,,-0.125,-1.0,0.625,-0.42857142857142855,0.4,,0.14285714285714285,-0.5,0.1111111111111111,-0.25,-0.625,-0.375,-0.7777777777777778,-0.6,0.0,0.0,-0.5,-1.0,-0.2,0.0,0.10526315789473684,-0.2563846153846154,-1.0,-0.21739130434782608,-0.045454545454545456,-0.17974719673802242
65,2016-04-01,,-0.10526315789473684,-0.3333333333333333,0.0,,0.0,,0.1111111111111111,-1.0,-0.5,0.0,0.0,-0.38461538461538464,0.0,-0.16666666666666666,-0.2857142857142857,0.0,-0.3333333333333333,-0.5263157894736842,0.0,,0.3333333333333333,,,0.0,-0.23076923076923078,0.09090909090909091,,-0.45,-0.25332,-0.20071161548731642
66,2016-04-04,,-0.2727272727272727,,-0.5,1.0,-0.5740555555555555,1.0,0.1875,-0.2727272727272727,0.0,0.0,-0.3333333333333333,-0.7142857142857143,0.16666666666666666,-0.45235714285714285,-0.5111333333333333,-0.75,-0.3076923076923077,-0.1,-0.4444444444444444,0.0,-0.5,-0.3333333333333333,-0.6363636363636364,0.0,-0.0625,0.0,0.0,-0.2,-0.23076923076923078,-0.20082163187855787
67,2016-04-05,0.0,-0.19605882352941179,-0.5,-1.0,0.0,-0.5,,0.6,-0.2222222222222222,-0.25,-1.0,0.0,-0.14285714285714285,0.3333333333333333,0.0,-0.14285714285714285,-0.2,-0.125,-0.3333333333333333,0.18181818181818182,,,0.0,-0.6,-0.5,-0.4,0.0,,0.034482758620689655,-0.14285714285714285,-0.18721978021978022
68,2016-04-06,,-0.46914814814814815,0.0,-1.0,,-0.18181818181818182,,0.5384615384615384,-0.4,0.5,0.0,0.25,-0.5454545454545454,0.0,-0.3333333333333333,-0.14285714285714285,-0.6666666666666666,-1.0,-0.058823529411764705,-0.5,0.0,,1.0,0.0,-0.5,-0.22727272727272727,0.0,,-0.0975609756097561,-0.16129032258064516,-0.1399375
69,2016-04-07,,0.043478260869565216,0.0,-1.0,0.0,-0.11764705882352941,,0.166625,-0.375,-0.3333333333333333,-0.5,-0.3333333333333333,-0.8333333333333334,-0.3333333333333333,-0.47368421052631576,-0.7142857142857143,1.0,-0.6666666666666666,-0.18518518518518517,0.0,,-0.3333333333333333,-1.0,-0.5,0.0,-0.1111111111111111,0.0,-1.0,-0.17647058823529413,-0.4090909090909091,-0.1843817787418655
70,2016-04-08,-1.0,-0.2777777777777778,,,0.3333333333333333,-0.07142857142857142,,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.75,,-0.1875,-0.4,0.0,-0.2,-0.26666666666666666,,0.5,0.25,0.0,-0.75,0.0,0.0,0.0,,-0.043478260869565216,-0.05263157894736842,-0.1727720488466757
