,date,topic_106,topic_116,topic_119,topic_123,topic_142,topic_150,topic_159,topic_160,topic_177,topic_182,topic_22,topic_222,topic_237,topic_3,topic_35,topic_41,topic_43,topic_48,topic_49,topic_53,topic_6,topic_63,topic_67,topic_69,topic_74,topic_76,topic_78,topic_96,topic_99
111,2018-06-05,-0.34953992161899805,,,,,,0.13704110262915492,,,-0.4599368292838335,-0.19421757862437516,,0.04439151892438531,,0.23600000119768083,,,,-0.628837913274765,,-0.46017236150801183,0.3437869679182768,,-0.7799824923276901,0.02519197389483452,0.03273387253284454,,0.7659295154735446,
112,2018-06-06,,,,-0.1117699968162924,-0.26527165807783604,,0.0523141473531723,,,,,,,,-0.6502603888511658,-0.78009894490242,,-0.262080404907465,-0.9176805531606078,,-0.8362275236286223,-0.8968926314264536,,-0.5156130790710449,,,,,
113,2018-06-07,,,,,,,0.056195104494690895,-0.00021169614046812057,,,-0.2262777944561094,,,,,-0.39654635414481165,,0.010862340840200583,,,,0.8582578059285879,-0.34615107625722885,,-0.06547810882329941,,,-0.8216297257458791,
114,2018-06-08,,,,,-0.4067285731434822,-0.457856472581625,,0.49077046010643244,-0.312032014131546,,0.044499266194179654,,,,-0.36115361331030726,,,-0.9615787295624614,-0.4469555402174592,,-0.9465682003647089,-0.9499354076106101,-0.027686690911650658,-0.9624977030325681,-0.5288719441741705,-0.08656994067132473,,-0.9298807173036039,
115,2018-06-11,-0.10837088152766228,,,,0.14663899061270058,,0.03984678629785776,,,,-0.162828350905329,,0.04805778153240681,,0.9210394788533449,,,0.6795022482983768,,,0.35637475177645683,,,-0.0060087163001298904,-0.10364346991160087,-0.011851819232106209,,-0.6216229987330735,
116,2018-06-12,,0.05188337340950966,,-0.5415245819215974,,,0.06136902794241905,,-0.8913854025304317,,,,,,-0.9486356405541301,0.1856517195701599,,,0.0417767520993948,,-0.6140504898503423,,-0.02540982887148857,-0.9593048025853932,-0.12485042214393616,,,,
117,2018-06-13,0.06392421014606953,,,,,-0.6434542266651988,,,0.19270038604736328,,,,,,,,,-0.9547854010015726,0.09506644681096077,,-0.660390134047096,,,-0.870155856013298,,-0.03844241425395012,,-0.9560204530134797,
118,2018-06-14,,,,-0.736987161450088,0.7044168580323458,-0.9618854252621531,0.08458977239206433,,-0.9401921015232801,,,,,,-0.05870751291513443,0.15861863642930984,,,-0.9288482181727886,,-0.6465023797936738,,,-0.7640186324715614,,0.07807992747984827,,-0.623751416860614,
119,2018-06-15,,0.039098234847187996,,,,0.8941290671937168,0.04397715179948136,-0.019825100898742676,,-0.36989007517695427,-0.13943644861380258,,,,,,,-0.3834103913977742,-0.34262747690081596,,-0.4789350852370262,,,-0.008013708516955376,,0.07376931048929691,,-0.7586337253451347,
120,2018-06-18,,,,-0.3407665602862835,0.19095744844526052,,0.031238937750458717,,,,-0.42326881852932274,,0.06093134731054306,,0.03304714523255825,,,,-0.9493150459602475,,-0.6651502003272375,,,0.6582930386066437,0.08033065274357795,,,,
121,2018-06-19,,,,-0.559998890850693,0.18395096820313483,,,,0.836751539260149,,-0.8490447588264942,,,,-0.9612333858385682,0.02113519236445427,,-0.960920104989782,,,-0.9563512421833972,,,-0.9548392659053206,-0.2590372562408447,,,0.17161261104047298,
122,2018-06-20,-0.011266838759183884,,,,,,,,-0.5707872360944748,,-0.05345215299166739,,,,,,,,0.6009078323841095,,-0.4756046345457435,,,,-0.3680432606488466,,,,
123,2018-06-21,0.18380388896912336,,0.24159902497194707,,,,0.11323424987494946,0.05930190905928612,,,,,,-0.9297641273587942,,-0.9346273401752114,,,-0.6209465796127915,,-0.5978961035609245,,0.0051702093333005905,,-0.07828125357627869,-0.06876713875681162,,-0.709190105398496,
124,2018-06-22,,,,,,,0.03945932839997113,,-0.9555410044267774,,-0.6663514504519602,,,,-0.9306386597454548,,,0.20853333920240402,-0.9383810763247311,,-0.04645506548695266,,,,0.19078947138041258,,,-0.7154535971349105,
125,2018-06-25,0.08346919540781528,,,-0.6541832606308162,,,0.04016424436122179,0.07232259400188923,,-0.10815465822815895,,,0.015304871834814548,,,,,-0.962804744951427,-0.9572039498016238,-0.19037089310586452,-0.3735720021650195,-0.9631245816126466,-0.021888446994125843,,-0.08073665263752143,-0.19010637211613357,,-0.23897234288354716,
126,2018-06-26,0.020657324232161045,,,-0.5923905048985034,0.7289163088425994,,0.12494690902531147,0.10346128838136792,,-0.6105780620127916,,,0.05205707438290119,,,,,-0.8792661316692829,-0.6752384286373854,,0.07986218699564536,,,,0.04795571602880955,0.05943930707871914,,,
127,2018-06-27,,,-0.12184228014666587,-0.499809549190104,,,0.07566158007830381,,-0.9595797322690487,,,,,,,-0.6634157290682197,,,-0.6986528229899704,,-0.07893816661089659,,,,,,,,
128,2018-06-28,0.02478354750201106,,-0.232184330932796,-0.29924049011121195,,-0.27626791410148144,-0.041146889328956604,,-0.8537942916154861,-0.7852778451051563,,,,,,,,,,,-0.7523043025285006,,,,,,,,
129,2018-06-29,,,0.1630797698162496,,,,0.0641944301314652,,-0.30784210562705994,,,,,,,-0.25817216467112303,,0.15005702804774046,0.5825197696685791,,-0.5561399650759995,-0.012218791991472244,,0.7792411148548126,-0.13856557523831725,,,,
130,2018-07-02,-0.0030402466654777527,,-0.47373494133353233,,,,0.05107131569335858,0.020751734574635822,,-0.35889169946312904,,,,,-0.9613654306158423,,,-0.927393055986613,-0.5052697136998177,,-0.7528840944403783,-0.8351715803146362,,,-0.297879747780306,-0.07011892274022102,,,
131,2018-07-03,,,,,-0.030915058217942715,,0.06525954976677895,0.014838101342320442,-0.9561300994828343,,,,,,,0.4049667815367381,,-0.486509608104825,-0.8635021783411503,,-0.49180370289832354,,,0.010296505875885487,-0.006142426282167435,-0.17614701576530933,,-0.4038575656013563,
132,2018-07-04,,,,,,,0.09803836134960875,-0.03682076930999756,,,,,,,,,,-0.8914792626164854,-0.9261846863664687,,-0.43163204786833376,,,0.8686232715845108,,-0.015530229080468416,,,
133,2018-07-05,0.07488559558987617,,,-0.6140311404985065,,,,0.05438686569686979,-0.9527915474027395,,,,,,0.8993283398449421,,,,,,-0.8564193964935839,,,-0.9388759583234787,-0.26097285250822705,,,,
134,2018-07-06,,,,-0.8055413793772459,,,,,,-0.6040804367512465,-0.10823987191542983,,,,,-0.05708013440016657,,,0.8129561319947243,,-0.7437874253373593,0.7296766303479671,,,0.040879419073462486,,,,
135,2018-07-09,-0.0336933508515358,,,-0.2510354518890381,-0.00962415182342132,,0.036873587407171726,-0.2756932796910405,0.09706665016710758,,-0.005950005608610809,,,,,0.18790083192288876,,0.7899131290614605,-0.9496242152526975,,-0.24408548651263118,,,,0.015759203272561233,-0.3125610826537013,,-0.38629526235163214,
136,2018-07-10,,0.9084334056824446,0.30653488798998296,,,,0.057456994778476655,0.4321025675162673,-0.07693418860435486,-0.3153190528973937,-0.16510767489671707,,,,0.6488996809348464,,,,0.84487818274647,,-0.6697596337646246,,,,,,,-0.17898825677111746,
137,2018-07-11,,,,,,,0.08070679614320397,,-0.8547208458185196,,0.12346429447643459,,,,,-0.548603662289679,,,-0.9633116708137095,-0.3618329633027315,-0.9269344584317878,,0.007314713671803474,,-0.00048612384125590324,-0.0041627297177910805,,-0.4469716800376773,
138,2018-07-12,,,-0.9323490718379617,-0.22595016285777092,0.2793860537931323,-0.8255995213985443,0.0615910425161322,,0.023229509592056274,,0.009615156799554825,,,,,-0.27210224512964487,,0.011601877864450216,-0.49391817627474666,,-0.9450543959392235,,,,-0.026388313621282578,-0.013560338877141476,,-0.5418009297922254,
139,2018-07-13,0.08951017819344997,,-0.9361588624306023,-0.11835550144314766,,,,,,-0.855945123359561,,,,,-0.6292441122544309,,,0.5942243002355099,0.3876013346016407,0.10559745877981186,-0.6318779309901098,,0.22174197807908058,,-0.13506587059237063,,,-0.9370338097214699,
140,2018-07-16,,,-0.9234902523458004,-0.7925873780623078,0.5872532022185624,,,,,,-0.2019652109593153,,,,,-0.22116538994014262,,-0.9580497867427766,,0.005102638155221939,-0.9383701340295374,,,,0.04088965989649296,,,0.17566485330462456,
141,2018-07-17,0.027527465485036373,,,-0.5920710260979831,0.09863459691405296,0.29415311478078365,0.0466970345005393,,,,-0.08802914526313543,,,,-0.8069195114076138,,,-0.0048624989576637745,-0.031243435107171535,,-0.8537341499080261,,,,,-0.04112888593226671,,,
142,2018-07-18,0.011757850336531797,,,,0.03989045135676861,,0.04748172281930844,,-0.5278975963592529,,0.2612447668798268,,,,,,,-0.014559286180883646,0.8487280085682869,,-0.7526918003956476,,,-0.8906984850764275,,-0.11550671420991421,,,
143,2018-07-19,,,,-0.5032018449157476,,,0.03791876370087266,,,,0.19647050043568015,,,-0.13906807964667678,-0.9449041462503374,,,-0.4088890226557851,-0.8907650373876095,,-0.9186757028413316,,0.13783497479744256,,,,,-0.9394048359245062,
144,2018-07-20,,,,,,,0.10635407734662294,,,,,,,0.9069457734003663,-0.9490385665558279,-0.628014212474227,-0.3201995361596346,,-0.9568699114024639,,-0.4379494289169088,,,-0.9482054710388184,,,,-0.29696051124483347,
145,2018-07-23,0.07133731059730053,,,-0.6301506496965885,0.19267841568216681,,0.07550755585543811,,-0.8691988922655582,,0.38605208741500974,,,,,,,,,,-0.7557876352220774,,,,-0.12221851820747058,,,-0.2484142780303955,
146,2018-07-24,,,,,,,0.06551292177755386,,-0.6907186023890972,,-0.40434458083473146,,0.1794257815927267,,0.19173996771375337,0.8408824848011136,,-0.908759169280529,0.32450786978006363,,-0.3040253092767671,,0.0876094987615943,,0.13394738733768463,0.4519911827519536,,-0.5482608797028661,
147,2018-07-25,,,,,,,0.02775496570393443,,-0.43131163716316223,,-0.14923150169973573,,,,,-0.767534535098821,,,-0.2487596053009232,,-0.9549932212879261,,,,,,,,
148,2018-07-26,-0.002398795448243618,,-0.46758752937118214,-0.549570482224226,-0.26547224074602127,0.6244771908968687,0.0629162924985091,0.03327044099569321,-0.3372764587402344,,,,,,-0.0376474941149354,,,,-0.027974132914096117,,0.20203571673482656,-0.9545351099222898,,,0.6776033714413643,-0.42005329206585884,,-0.6744067911058664,
149,2018-07-27,,0.023529939353466034,,,,,0.08563493913970888,,,,,,,,0.8816539347171783,,,0.06206688191741705,-0.09231042768806219,,,-0.6432038620114326,0.036967212334275246,,,,,-0.855190945789218,
150,2018-07-30,-0.017831952776759863,,-0.9559645889094099,-0.2349503921965758,-0.022913947701454163,,0.06247915467247367,,-0.0452251210808754,-0.7453860221430659,0.24868631665594876,,,,,,,-0.9594494723714888,-0.8093254717532545,,-0.7310117604210973,,,-0.6222463101148605,0.2743230718187988,-0.06097369082272053,,-0.5435314662754536,
151,2018-07-31,,,-0.8109404574497603,0.016316152177751064,,,0.07581326295621693,,-0.6573368282988667,,,,,,-0.6636448260396719,,,-0.2345125311985612,-0.42007996756583454,,-0.5605886105913669,0.21771761309355497,0.0068572708405554295,,-0.003588154911994934,,,0.13480560295283794,
152,2018-08-01,,,-0.4864692563811938,-0.3731005657464266,,,0.050193668343126774,-0.01005498692393303,-0.18250696283454695,,,,,,-0.9549693891312927,,,-0.7445663460530341,0.8356585782021284,,-0.56600216201817,0.5285233831964433,,,-0.006036390550434589,-0.13621128350496292,,,
153,2018-08-02,,0.9199667824432254,,-0.8369389604777098,,,0.025078991428017616,,-0.40606078831478953,-0.41755254473537207,,,,,-0.9553876672871411,,,-0.9546395409852266,-0.9225845821201801,,-0.9056976120918989,0.11184989207643359,,-0.8780060685239732,,,,-0.058979126857593656,
154,2018-08-03,,,-0.4545499598607421,,,,0.07476412737742066,,,,-0.1602764120325446,,,,-0.5082310270518064,,-0.28787246719002724,-0.05683430144563317,-0.6685865968465805,,-0.8319155676290393,0.24307853367645293,,,-0.4896963583305478,,,-0.44361130334436893,
155,2018-08-06,0.00828896090388298,,,,-0.24664194718934596,,0.05781899101566523,-0.06968866311945021,0.043651461601257324,-0.5383370784111321,,,0.027502229437232018,,,,,,,,-0.9349338045964638,-0.28521345369517803,-0.07245340594090521,,0.07338999584317207,-0.22087430604733527,,-0.7712848739465699,
156,2018-08-07,,0.482913576066494,,,,,0.05119105568155646,-0.018018074333667755,,,,,,,,-0.9289193376898766,,-0.05405397107824683,,,,,0.03252706304192543,0.128444941714406,0.009693015366792679,,,-0.8191339789889753,
157,2018-08-08,0.5325088351964951,,-0.558850759640336,,,,0.029318756889551878,,-0.19604846835136414,-0.3833603037055582,,,0.08486702013760805,,,,,,-0.895963451359421,,-0.9312973061266044,-0.04310525767505169,0.017643251456320286,,0.10728523693978786,0.028995271772146225,,-0.7578566363081336,
158,2018-08-09,-0.014546148478984833,,,-0.7854812354780734,0.02658848464488983,,,-0.002236204221844673,,-0.42439976893365383,,,0.06791557255201042,,-0.14371960330754519,,,-0.9612789917737246,-0.9303802419453859,,-0.9432022385299206,,,0.5242298655211926,0.22871673479676247,,,-0.5463669722899794,
159,2018-08-10,0.04712357930839062,,,,,,0.04080145247280598,,-0.8593962378799915,,-0.13151534087955952,,0.020780942402780056,,-0.9539529816247523,,,,-0.9516753237694502,,-0.7519078210461885,-0.7888901382684708,,,-0.3020823672413826,,,-0.7308120446221438,
160,2018-08-13,0.07223583105951548,,,,,-0.8932155147194862,0.035378207452595234,,,,,,0.01559315575286746,,,,,-0.9626500904560089,-0.9504769048653543,,-0.8377746155795952,,0.07448708638548851,-0.8124975715763867,-0.21905614854767919,0.07999095879495144,,-0.6734308790938374,
161,2018-08-14,0.04381315968930721,,,,,0.06351029934982459,0.030735991895198822,,,,,,,,-0.888280812650919,,,-0.9602538333274424,0.26736462116241455,,-0.6456134775653481,,,-0.008452542126178741,0.02749883383512497,-0.07381976069882512,,-0.4955718375276774,
162,2018-08-15,,,0.9248506398871541,-0.502273335121572,,0.8934280574321747,0.06553179840557277,,0.8742303475737572,-0.4996136426925659,0.010357558261603117,,,,-0.9166217483580112,,,0.05902257189154625,-0.9645208511501551,,-0.8850237059406936,,,,,0.06237154081463814,,-0.466015030735765,
163,2018-08-16,,,-0.8724800819763914,-0.09195371996611357,,,0.04591706953942776,,,,0.4269877187907696,,,,0.10019174218177795,0.9248488219454885,,0.015365667641162872,-0.8666384229436517,-0.8174329772591591,-0.5740142334252596,,,,,-0.03239603713154793,,-0.14151313611747404,
164,2018-08-17,0.5012212176807225,,,,0.09228062257170677,,0.06164729967713356,,,,-0.2926183110103011,,0.7677588299848139,,,,,,,,-0.7437845410313457,,0.1387272330466658,-0.49947108468040824,,-0.07650462910532951,,-0.5689592505106702,
165,2018-08-20,0.12229174852836877,,-0.09836541209369898,,,,0.04048968758434057,,-0.8730918876826763,-0.3474591865669936,,,,,-0.5624415271449834,,,-0.8158267284743488,-0.9563899063505232,-0.7730695051141083,-0.9638238586485386,-0.9397925660014153,,,0.03892326937057078,0.37512444984167814,,-0.5436618623366072,
166,2018-08-21,,,,,,-0.7938869595527649,0.00995701178908348,,,,,,,,,,,,-0.8808744195848703,,-0.41051955707371235,-0.8981783613562584,0.08843246474862099,,0.015634426847100258,,,-0.3405192708596587,
167,2018-08-22,,,,,,,0.07106408569961786,,,-0.7811217955313623,-0.2864698516204953,,,,,,,0.025412128306925297,-0.9438552157953382,-0.6063634715974331,-0.5131616815924644,-0.4822222338989377,,0.018082560040056705,,,,,
168,2018-08-23,-0.04715017210692167,,,,0.06943532801233232,,,,,-0.2696341685950756,,,,,-0.5151508003473282,,,,-0.80576092004776,,-0.7617983411997556,0.6113917189650238,0.07732219528406858,-0.9601025162264705,,-0.16549389297142625,,-0.41756625194102526,
169,2018-08-24,,,,,,,0.016067129094153643,-0.04206385416910052,,,,,,,-0.0030441805720329285,,,0.6650210246443748,0.3262454215437174,,-0.0658232484323283,,,-0.8016823306679726,0.06249648022154967,0.03578374348580837,,-0.4959286069497466,
170,2018-08-27,,,-0.3212659456767142,,,,0.029268186384191115,,,-0.8625058671459556,,,,,,,-0.5824832543730736,,0.8535468131303787,,-0.10103704570792615,,,,-0.47206082567572594,,,-0.7776145281580588,
171,2018-08-28,0.0461010467261076,,0.41518734814599156,,0.15789742674678564,,0.049518899992108345,,,,,,,,0.7432415559887886,,,0.9168218933045864,0.9005021564662457,,-0.7882648725062609,,,0.8894735239446163,-0.048685465628902115,,,-0.8555775104711453,
172,2018-08-29,,,,0.2167598381638527,,-0.8677463429048657,0.10866489633917809,,-0.939543018117547,-0.37167287059128284,,,0.06240649335086346,,-0.29353112541139126,-0.2403675920019547,,-0.8869374739006162,,,-0.19894253532402217,0.7144196648150682,,0.030995242297649384,-0.4022049531340599,,,-0.469459501405557,
173,2018-08-30,,,-0.9635826041921973,-0.5704715675674379,,,0.055891234427690506,-0.7679396085441113,-0.9132850728929043,,,,,,-0.9621209427714348,,,-0.7715006461367011,0.679791621863842,,-0.38213284633820876,,,,0.03525189310312271,,,-0.7849378906190395,
174,2018-08-31,,,-0.8770945779979229,-0.48540918389335275,0.36595096439123154,,,-0.0029599929694086313,,-0.7039819601923227,-0.33581782318651676,,0.12766485707834363,,0.707302886992693,,-0.47563887387514114,,-0.20953829563222826,,-0.6532881051922838,0.2214334225282073,,-0.9531121868640184,-0.2507281980166833,,,-0.4257453309837729,
175,2018-09-03,,,,,,,0.0774833505274728,,-0.4133101999759674,,,,,,-0.9533913228660822,,0.21447426974773406,,-0.9527371861040592,-0.8036538635691007,-0.18783687602262944,0.22201774269342422,,,0.021260536120583613,-0.3036094605922699,,-0.6086239652242511,
176,2018-09-04,,,,,0.11277592461556196,,0.031050750985741615,0.03622813709080219,-0.9489532839506865,,-0.3084363106172532,,0.031064482405781746,,-0.9299457480665296,,,-0.48362115770578384,,,-0.45153326098807156,0.9326199945062399,,,-0.24575098641216755,,,0.6753368654754013,
177,2018-09-05,0.07733268570154905,,,-0.2891969191841781,0.16798752266913652,,0.17350061936303973,-0.019558418542146683,,,,,-0.09837953420355916,,,,,-0.9470809134654701,-0.9590059083420783,,-0.20956428153440357,,,-0.9326879321597517,0.10689962469041348,,,-0.7127154543995857,
178,2018-09-06,0.06660742157449324,,,-0.03489465219900012,0.04992188862524927,,0.06915986724197865,,-0.9086911007761955,-0.4976029433310032,0.07782458327710629,,,,,,,,-0.14801096240989864,,-0.7036633838899433,0.5114555200561881,,-0.4075806550681591,-0.17188245058059692,-0.22510375548154116,,-0.6360331837786362,
179,2018-09-07,,,,,,,0.07269526226446033,,,,,,,,-0.9477144377306104,-0.9634300172328949,,-0.9607520126737654,-0.9613017095252872,,-0.8272743886336684,-0.5011347155086696,,,0.08582952618598938,,,-0.8481596605852246,
180,2018-09-10,,,-0.08388714864850044,0.09015890583395958,0.03851617872714996,-0.14259273931384087,0.10038042557425797,0.0290364483371377,,,,,0.2029355326667428,,,,0.15522967427968978,-0.07448537624441087,-0.39117459673434496,,-0.9284177897498012,,,,-0.017402640277785913,-0.3206047313287854,,,
181,2018-09-11,,,,,,,0.05925474222749472,0.04399220086634159,,,,,,,0.862468495965004,0.1725273230113089,-0.43913403479382396,,0.9051169734448195,,-0.7535349673125893,0.8553933650255203,,,,0.022864114493131638,,,
182,2018-09-12,,,0.28379964362829924,-0.5006423462182283,,,-0.41689348220825195,,-0.9466959740966558,,0.014486336149275303,,0.051869808323681356,,-0.11083189211785793,0.08773286268115044,-0.6773854224011302,-0.2979519525542855,,,-0.6584571242731597,-0.8123203566453109,,,,0.03265111520886421,,-0.3084562749912341,
183,2018-09-13,,,,-0.5234214011579752,,0.0384835135191679,0.010284852236509323,-0.030121754854917526,,,,,-0.9486796334385872,,,,,,,,-0.7574759547132999,-0.01933232170995325,0.18356039095669985,-0.4779886300675571,,,,-0.4079770248416545,
184,2018-09-14,,,-0.363796747289598,,-0.07276323856785893,0.7879538014531136,0.08827785961329937,0.03640043409541249,,,-0.3155246274545789,,,,0.0016904771327972412,-0.38874010229483247,0.13001915090717375,0.09189983177930117,0.8863552212715149,,-0.5462906798347831,-0.9367689243517816,,-0.9493602383881807,,,,-0.11623030931999286,
185,2018-09-17,,,,-0.5910113286226988,0.547941124998033,0.8982438445091248,0.05100676650181413,0.01283202413469553,,,-0.23683228716254234,,-0.9621495753526688,,,-0.028567813336849213,0.09019916355609894,,,,-0.9558599949814379,,,,0.02160707116127014,-0.032715910114347935,,-0.2653887902519533,
186,2018-09-18,0.06550921220332384,,,,,,,-0.18802239373326302,-0.8371043503284454,,,,,,,0.011894520372152328,-0.5472950777038932,-0.693388560321182,-0.4224208788946271,,-0.3136499213675658,,0.1472851533908397,,,,,-0.912933437153697,
187,2018-09-19,,,,-0.3015678054653108,,,0.06928534107282758,-0.0053077260963618755,,-0.4275622060522437,,,0.09139108279487118,,,,,-0.03323576506227255,,,-0.4435129583192368,,-0.14270930970087647,-0.5808625713689253,,,,-0.14095370285212994,
188,2018-09-20,,,0.17404901422560215,-0.6226028744131327,-0.13448515441268682,,0.05940262135118246,0.09678563755005598,,,-0.5788238700479269,,,,-0.928851630538702,,,,0.8712339056655765,,-0.7088359508663415,,,-0.7416768744587898,,,,-0.6899511488853023,
189,2018-09-21,,,,-0.2569445502012968,,-0.015948928892612457,,-0.13401096016168595,-0.006292223930358887,,0.2502881558611989,,,,-0.37601002864539623,,,-0.33063052222132683,-0.8677608072757721,,-0.3673871336504817,-0.33710937830619514,,-0.9263076297938824,,,,-0.8679035949753597,
190,2018-09-24,-0.17586814984679222,,,-0.06066144956275821,,,0.12948880810290575,0.018224380012335523,,,,,-0.13149356842041016,,-0.8156796218827367,0.08539124391973019,-0.13163292184472083,-0.9182732147164643,,0.12411876767873764,0.20370008051395416,0.7741070818156004,0.06238459795713425,-0.7788395583629608,0.10685094073414803,0.08113992819562554,,,
191,2018-09-25,,,,0.035173884592950344,,,0.10284917848184705,0.026206014677882195,,,,,0.0029492154717445374,-0.29222611524164677,,0.19904272630810738,,-0.017782682552933693,-0.8541895556263626,,-0.29192735318792984,-0.9331130050122738,,-0.41576574742794037,,,,-0.9052946721203625,
192,2018-09-26,0.03757286071777344,,,-0.4788152847904712,0.07269377540796995,,0.0750973136164248,,,-0.08851020783185959,-0.07827889174222946,,,,-0.3788502945875128,0.692420712672174,,-0.9583081193268299,-0.0686971852555871,,-0.5342088864417747,0.2706734836101532,,-0.9274003244936466,,0.06600723043084145,,0.05884410161525011,
193,2018-09-27,,,,-0.6927624593178431,,-0.8466650787740946,,,,,,,,-0.8119657021015882,-0.9242112464271486,,,-0.0637168800458312,-0.18035129783675075,,-0.4513521461437146,,-0.01285860687494278,,,,,-0.08532766066491604,
194,2018-09-28,,,,,,,0.07758466806262732,,,-0.7978395484387875,-0.13289688993245363,,0.7006406299769878,,-0.9530127220787108,,-0.11449353396892548,-0.10890386439859867,0.46935465317219494,,0.24985947692766786,0.18984438851475716,,-0.9518284688238055,,,,-0.3988247253000736,
195,2018-10-01,-0.16603558138012886,0.8184565166011453,-0.4031496506650001,,,,0.09343393868766725,0.058737171813845634,-0.8713471926748753,-0.4476313516497612,,,,,-0.86622872389853,-0.3887579217553139,-0.1041433351735274,,0.583455977961421,,-0.10288544613867998,,,0.31899716332554817,0.23455723747611046,,,-0.07428250415250659,
196,2018-10-02,0.08524534851312637,,0.11314844992011786,0.10085337422788143,,,0.056975801941007376,0.029296042397618294,-0.9332484137266874,,-0.3857804990839213,,,,,,,-0.9548558937385678,0.5136556159704924,-0.48651790246367455,-0.42259701737202704,,,,0.1286032497882843,,,-0.6629041029761235,
197,2018-10-03,0.0604481128975749,,-0.6639894247055054,,,,,-0.2613163646310568,-0.7624468505382538,,,,0.03290403261780739,,-0.9485059138387442,,,-0.5508638769388199,0.004552893340587616,,0.05952727209244456,,0.18361151916906238,,-0.17087746411561966,,,-0.21573986516644558,
198,2018-10-04,,,-0.23414583411067724,-0.5919052381068468,-0.1711690860490004,,,,0.8757686633616686,,-0.37946543854195625,,,0.014585725963115692,,,-0.22577527165412903,,-0.4926985031925142,,-0.34696714816215846,,0.07764772418886423,,,-0.056578490417450666,,-0.22314699552953243,
199,2018-10-05,,,,,,,,,,,-0.23682249896228313,,,,-0.9623190900310874,,,,-0.9294673474505544,-0.24372764490544796,-0.6094293820206076,-0.8913743980228901,0.10016496758908033,,,,,,
200,2018-10-08,0.28227493446320295,,,-0.8095091581344604,0.05839734710752964,,0.042515001725405455,-0.1932430798187852,,,0.03661848185583949,,-0.8581703072413802,,-0.9579923246055841,,-0.012794907204806805,-0.886944486759603,,,-0.9205346701977154,0.6202359050512314,0.027073347941040993,,-0.008352592587471008,-0.10070162382908165,,-0.31933851327214924,
201,2018-10-09,0.08057465683668852,,,,,,0.012633382808417082,,0.31931087374687195,,-0.23452783888205886,,,,-0.005013212561607361,,,,-0.9631867688149214,,-0.7132252189330757,0.9322254061698914,0.1097596762701869,,-0.4091825280338526,,,-0.2804887304082513,
202,2018-10-10,,,,-0.7443046260159463,,,0.04730617767199874,,-0.90037065371871,,-0.5079097003326751,,,0.01736805960536003,-0.9586898572742939,,-0.2930380441248417,-0.8677266919985414,,,-0.954829310066998,,0.031862495467066765,,,,,,
203,2018-10-11,0.009137380868196487,,,-0.6923700030893087,,,,,,,-0.3343955664895475,,,,-0.92759143630974,,,,-0.9642399149015546,,-0.7209992781281471,,0.026289833709597588,-0.9473680779337883,,-0.06810132600367069,,-0.4285009441897273,
204,2018-10-12,0.07067588344216347,0.03485328331589699,,-0.1650205822661519,0.051209138706326485,,,,,,-0.2260293907020241,,,,,,,,-0.5114017780870199,,-0.921297300606966,-0.6146949583198875,,-0.2658236026763916,,0.029927503317594528,,,
205,2018-10-15,,,,-0.8191266401554458,-0.019435612484812737,-0.8924944428727031,0.0637901034206152,,-0.8658948503434658,,,,0.03894294425845146,-0.8950719498097897,,,-0.4412396131083369,-0.903695204295218,-0.9619397846981883,,-0.6195448593546947,-0.36967827938497066,,,0.1590559110045433,-0.054008811712265015,,,
206,2018-10-16,0.01845514712234338,,,-0.5073099341243505,,,-0.012530035804957151,,-0.3457687795162201,,-0.771925924345851,,0.0809557003279527,,0.01470731571316719,,,-0.956108171492815,,,-0.8418628117069602,,0.028695727698504925,-0.019426750019192696,,,,0.03209041990339756,
207,2018-10-17,0.018744027242064476,,,0.16473494935780764,0.01059978874400258,,,,-0.957790968939662,,-0.47114607028197497,,,,-0.9557660929858685,,,,0.5954303406178951,,-0.9256029431708157,,0.03258197009563446,,,-0.08008013665676117,,-0.8932196898385882,
208,2018-10-18,-0.08157139644026756,,,-0.24634466879069805,,,0.07866779319010675,,-0.8727493658661842,,-0.023349381517618895,,,,,,,,,,-0.8344891926584145,,0.01908631343394518,-0.9583977684378624,,-0.024467432871460915,,,
209,2018-10-19,,,,-0.15986487083137035,,0.2855854411609471,,,,-0.6497453125193715,-0.35670170676894486,,,-0.9496977720409632,-0.9606838659383357,-0.5259864097461104,,-0.9638169324025512,-0.9624156476929784,,0.01842355728149414,0.8758682925254107,0.022448337636888027,,,,,-0.6674489304423332,
210,2018-10-22,,0.07107077166438103,0.9163663261570036,-0.41522715240716934,,-0.6722038290463388,-0.009872168768197298,,,-0.11603362765163183,-0.45820253901183605,,0.019162782467901707,,-0.780467301607132,,-0.12548101427299635,0.5009337502221266,-0.8828977709636092,,0.10886774646739165,,,,0.07224126812070608,-0.07631031920512517,,-0.5374778444723537,
211,2018-10-23,,,,-0.34326508454978466,0.01863876054994762,,-0.0188497519120574,,,,,,0.17295168992131948,,-0.9643642485607415,,,-0.9646960515528917,-0.16181413421873003,,-0.9312682184390724,,0.05298963561654091,-0.9276591509114951,-0.014133147895336151,-0.02285759150981903,,-0.5953205827002724,
212,2018-10-24,,,,-0.1417353069409728,0.17776319477707148,,0.02735090651549399,,,,-0.45204640773590654,,0.132245066575706,,-0.9516467098146677,-0.40088177390862256,,,-0.9050545203499496,,-0.8710843380540609,0.9057063665241003,0.08990390226244926,-0.9380777087062597,0.06244475394487381,0.026116873137652874,,,
