,date,topic_-1,topic_116,topic_130,topic_157,topic_169,topic_185,topic_188,topic_203,topic_208,topic_216,topic_220,topic_226,topic_245,topic_255,topic_256,topic_264,topic_287,topic_29,topic_304,topic_306,topic_310,topic_312,topic_33,topic_38,topic_61,topic_76,topic_8,topic_82,topic_94,topic_98,EBF,time_trend,adjclose,returns,year,month
191,2016-09-30,0.011772417863063,-0.9559380039572716,-0.9353811191394924,0.230299479017655,0.0,0.0,-0.7623774446547031,-0.3022867739200592,0.1287270126243432,0.0,0.0,0.0075377644971013,0.8854057788848877,-0.9489414282143116,0.0,0.0,0.0,0.0,0.0,0.0,0.2551397979259491,0.0,-0.418163750320673,0.3065947405993938,0.0,0.2240251190960407,-0.9060681178234518,0.1122867558151483,-0.2153055772185325,-0.3804516969248652,-0.0117787648872828,188,2168.27001953125,0.007967969231286,2016,9
192,2016-10-03,-0.0341590848683259,0.0,0.0,-0.484528835862875,0.0547688892111182,0.0,-0.946411008015275,0.0,0.1132013872265815,0.0,0.598239523358643,0.0,-0.4536239644512534,0.8916486650705338,0.0,-0.0105407983064651,0.0,-0.9173730779439212,0.0,0.0,0.0,0.0,0.0709575440268963,-0.4942267509177327,0.0,0.1330833584070205,-0.5285240209971865,-0.1976740926504135,-0.2090382085492213,-0.0324013195931911,-0.0411449328332875,189,2161.199951171875,-0.0032606955294725,2016,10
193,2016-10-04,-0.0341336635569927,0.0,0.0,0.0,0.9239409267902374,0.0,-0.7497325614094734,0.4099429082125425,0.0433314663823694,0.0,-0.921201903373003,0.0469557177275419,-0.812251403927803,0.0,-0.7740561831742525,0.0,0.0,0.3807333614677191,0.0,0.0,0.0,0.0,-0.2479860218507903,-0.0315356538631022,0.0,0.6099410420283675,-0.2043730076402425,0.0,0.1965083594744404,-0.4516051020473242,-0.0404839305700999,190,2150.489990234375,-0.0049555622707157,2016,10
194,2016-10-05,-0.0197442812118925,-0.9330809805542232,0.0,0.0,0.0,0.0,-0.518595963716507,0.0,0.0,0.0,0.0,0.0,0.2455559372901916,0.0,0.0,0.0,0.0,-0.2789166676811874,0.4950923454016447,-0.0344722270965576,-0.9176363945007324,0.0,-0.6860996000468731,0.7520444793626666,0.7380598466843367,-0.8413669466972351,-0.6508116193581372,0.0,0.2089226003736257,-0.5360093005001545,-0.0425268151032711,191,2159.72998046875,0.0042966906501936,2016,10
195,2016-10-06,0.0169155396862435,-0.9480259884148836,0.0,0.0,0.0,0.0,0.0,0.0,0.2225402630865574,0.0,0.0,0.0,-0.9501651329919696,0.0,0.0,0.0,0.0,-0.0955360651548419,0.0,0.7894539423286915,0.0,0.0,-0.0824928171932697,-0.9390099737793208,-0.7889884263277054,0.0,-0.3944066863041371,-0.2130523050824801,-0.663315715889136,-0.0384011063724756,-0.0336290134108943,192,2160.77001953125,0.0004815597652972,2016,10
196,2016-10-07,-0.0143083229726343,-0.9615837214514612,0.0,0.0616949219256639,0.0,0.0,0.0697331801056861,0.0,0.1410154396047195,0.0,0.2251554355025291,0.0,-0.9390155244618654,-0.9628024334087968,0.0,0.0,0.0,0.5344839915633202,0.0,0.0,0.0,0.0,-0.6835420140996575,-0.9165957055520266,0.3533366620540619,0.0,-0.7463454697281122,-0.4053932405076921,0.0415893103927373,0.0,-0.0763423398685485,193,2153.739990234375,-0.0032534833570118,2016,10
197,2016-10-10,-0.0383529784222291,0.0,0.0,0.0,0.0,0.0,-0.3319452553987503,0.0,0.2091272240504622,-0.1586153283715248,0.0,0.0436107320711016,-0.552140548825264,0.0,0.0,0.0,-0.0059727670526818,0.2215756336227059,0.0,0.0,0.0,0.0,0.0374349107965827,0.8225118741393089,0.5473418775945902,0.8714639246463776,-0.1527950171381235,-0.1561245396733284,0.1180614484474062,-0.5659531547377507,-0.06748626005571,194,2163.659912109375,0.004605905039596,2016,10
198,2016-10-11,0.0316842104729853,0.3626898527145386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159633089788258,0.0,0.0,0.0,0.8552055526524782,0.0,0.1772166640896882,-0.862597263418138,0.0,-0.9451115764677523,0.0,-0.5923971453681588,-0.9531571554640929,-0.5610741016765436,-0.162315659224987,-0.3346820673240082,-0.6736629083752632,-0.9588626055046916,0.1028886269778013,-0.0358335578152517,195,2136.72998046875,-0.0124464715965323,2016,10
199,2016-10-12,-0.0647752178183128,-0.9480409547686576,0.0,0.1443114429712295,0.0,0.0,0.0,0.0,0.0,0.0,0.3543933378532529,0.0,0.0,0.0,0.0,0.9034697720780968,0.0,-0.0995399506230439,0.0,0.0,0.0,0.0,-0.1655023019760847,-0.837311390787363,-0.9382909772296748,-0.8828212587783734,-0.3036891585215926,0.0,0.6584883648902178,0.2503259436537822,-0.063635021229121,196,2139.179931640625,0.0011465890375804,2016,10
200,2016-10-13,0.006368348451691,0.1473783617839217,0.0,0.0,0.0,0.0,-0.8673753291368484,0.0,0.0,0.0,0.0,0.8972071595489979,-0.9140077233314514,0.0,0.0,0.0,0.0051052086055278,-0.4744266660884023,0.0,0.0,0.0,0.0,-0.9481619941070676,-0.9462677650153636,-0.927834376382331,-0.7539060283452272,-0.5863797834608704,-0.6079378612339497,-0.3499241640791297,-0.2644127768774827,-0.0353066725120474,197,2132.550048828125,-0.0030992637479612,2016,10
201,2016-10-14,0.0223815413241985,-0.4326440542936325,0.0,0.038808072451502,0.0,0.1441031396389007,0.0,0.0,0.0983557980507612,0.0,0.0,0.0215141978114843,0.0,0.0,0.305515069514513,0.0,0.0029315799474716,0.4488978637382388,0.0,0.0,0.890074823051691,0.0,-0.4403331726789474,-0.1066951615115006,0.3482891768217087,0.9142730813473464,-0.2672720936437447,0.0148776546120643,0.0870725646615028,-0.1085339412093162,-0.0003525150567066,198,2132.97998046875,0.000201604478573,2016,10
202,2016-10-17,-0.0226592045333582,-0.9568473156541586,0.0,0.7330061122775078,0.0,-0.8996581323444843,-0.8163378834724426,0.0,0.0,0.0,-0.0687658060342073,0.0,0.0,0.0,-0.7437213137745857,0.0,0.0038097165524959,0.0151468301191926,0.0,0.0,0.0,0.0,-0.4708126320814093,-0.4891461862716824,0.7524492219090462,-0.0159899294376373,-0.4735619068145752,0.0,0.9107088260352612,0.0,-0.0427386368580817,199,2126.5,-0.0030379940403031,2016,10
203,2016-10-18,0.0392298216186848,0.7136098816990852,0.1813420355319976,0.5343816853128374,0.0,0.0110606104135513,0.252197653055191,0.0,0.0,0.0,-0.5681969126065572,0.0,0.8755044974386692,0.8324766531586647,-0.3888542875647545,0.6830326560884714,0.0004991628229618,0.1452804254367947,0.0,0.0,0.0,0.0,0.2424638669937849,0.7489449810236692,0.2908598277717829,0.0269396584481,-0.4211434110378225,0.0944753335788846,0.6098929399158806,0.3690390917472541,0.0320002657713244,200,2139.60009765625,0.0061604033182459,2016,10
204,2016-10-19,-0.0213268582034399,0.862822636961937,0.0,0.9064381811767817,0.0,-0.0426745042204856,0.0,0.0,0.1658541038632393,0.0,0.0,0.0,-0.7856695577502251,0.886550635099411,-0.7043616361916065,0.0,0.0,0.9063844047486782,0.0,0.0249665500596165,0.0,0.0,0.471246222499758,0.3779667826990286,-0.4885030486620962,-0.8915041498839855,0.1301879975944757,0.0224562771618366,0.109030195698142,-0.3481653034687042,-0.0089833640414895,201,2144.2900390625,0.0021919710189709,2016,10
205,2016-10-20,0.0108832737333989,0.8830930218100548,0.0,0.0,0.0,-0.0021653175354003,0.0,0.0063657872378826,0.0506259799003601,0.0,0.9237458407878876,0.0,0.0,0.0,0.0,0.0823799716308713,0.0040762349963188,0.0031260689720511,0.0,0.0,0.0,0.0,0.3643335900269449,-0.8972172793000937,-0.0282100234180688,-0.3631280140951275,-0.1414152436579267,-0.2852720767259598,-0.9109809370711446,-0.1109603295723597,-3.0378433509680427e-05,202,2141.340087890625,-0.0013757239543792,2016,10
206,2016-10-21,-0.0533043342351755,0.8883201275020838,0.0,-0.934792349115014,0.5217625694349408,0.0,-0.3685261905193329,0.1217299252748489,-0.0636944305151701,0.4868195503950119,0.6546286195516586,0.0,0.0,-0.9546324322000146,0.0,0.0,0.0,-0.2710282374173403,0.0,0.0,0.0,0.0,-0.6529814102686942,0.0,-0.1144359884783625,0.0027181543409824,-0.1666157977389437,0.08114913230141,0.8892287388443947,-0.2165316152903768,-0.0330318402384471,203,2141.159912109375,-8.41416000517163e-05,2016,10
207,2016-10-24,0.0219826873376723,-0.7709450088441372,0.0,0.2418923024088144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352809038013219,0.0,0.8523560333997011,0.1589138790344198,0.0,0.0,-0.8252937570214272,0.0,-0.2203493118286132,0.6061816997826099,0.5674871206283569,0.8321490585803986,-0.1539864538237452,-0.0886277224247654,-0.6074320065478483,0.1956211483726898,0.0058691622035866,204,2151.330078125,0.0047498395416929,2016,10
208,2016-10-25,0.0550937646994276,0.8194553107023239,0.0,-0.3467277439776808,0.1431480906903743,0.0264052934944629,0.1760034132748842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536784142876665,0.0,0.7829511476059755,0.0,0.0,0.0,0.0,-0.0151342594375213,-0.9264444758494697,0.2464863918721676,0.2527923087279002,-0.4666333054192364,0.0,-0.7636621245183051,-0.0939332898706197,0.0508907460983666,205,2143.159912109375,-0.0037977277864983,2016,10
209,2016-10-26,-0.0008464032291624,0.0,0.0,-0.5735620038273433,0.0540655702352523,-0.0046245642006397,0.0,0.0,0.1195359067060053,-0.6355155110359192,-0.0540275238454341,0.0,-0.9506782367825508,0.0,0.0,0.0,0.0,0.2234495964366942,0.0,0.0,-0.9444257207214832,0.0,-0.0067199847350517,-0.9125210338582596,-0.4175491081550717,-0.918623514007777,0.0567700769752264,0.0,-0.9572121128439904,0.1728485472500324,-0.0267196867754882,206,2139.429931640625,-0.0017404116452882,2016,10
210,2016-10-27,0.034871568348742,0.8249489888548851,0.0,-0.1358113996684551,0.8717372482642531,0.0008747056126594,0.0,0.0986047945916652,0.1044151745736599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001259054988622,-0.2933183249551803,0.0,0.0,0.0,0.0,-0.9151610005646944,-0.9517509159632028,0.2560937702655792,0.0,-0.4730832302011549,0.0,0.7835689565166831,-0.3952061831951141,-0.0017254501055284,207,2133.0400390625,-0.0029867267366989,2016,10
211,2016-10-28,-0.0307300873483365,-0.953948237001896,0.0586039125919342,0.0723478272557258,0.3662622533738613,0.0,0.0,0.0,0.2727251704782247,0.0,0.9092967407777904,0.0,0.0,0.0,-0.9017527345567942,0.0,-0.0040187314152717,0.0,0.0,0.2809929847717285,-0.9318231623619796,-0.6549543961882591,-0.4738221482839435,-0.8565748557448387,-0.0300753852352499,-0.952259331010282,0.4145838879048824,-0.0538555930058161,0.3118857219815254,-0.0393916331231594,-0.0374016983525665,208,2126.409912109375,-0.0031082993435224,2016,10
212,2016-10-31,-0.0136283697821654,-0.9172914437949656,0.0,0.0149029958993196,0.5170267908833921,0.1743296086788177,0.0,0.0,0.0515184700489044,0.0,0.0,0.0,0.0,0.8158144801855087,-0.529697485268116,0.0,0.0,-0.1002978549028436,0.0,0.4153638333082199,-0.8966381065547466,0.0,-0.8066328805871308,-0.6481976459423701,-0.9106273353099824,-0.951443774625659,-0.5043491225223988,-0.3845820551738143,-0.3527459502220154,0.0,-0.0507037594426353,209,2126.14990234375,-0.0001222764078291,2016,10
213,2016-11-01,0.0294298741847404,-0.9139554891735316,0.0,0.0,0.0,0.0838660195469856,-0.2397038452327251,0.0,0.1744573721662163,0.0,0.0,0.0,0.0,0.8532464765012264,0.0,0.3832547962665558,-0.0056117884814739,0.0,0.016804777085781,0.0,-0.9510886752977968,0.0,-0.639494014903903,-0.85372898215428,-0.5556131402651469,-0.9304959122091532,-0.0008373183922635,0.0,-0.1880437103100121,0.0,-0.0128928849304658,210,2111.719970703125,-0.0067868834764276,2016,11
214,2016-11-02,-0.0179602155309478,-0.9500800659880042,0.0,0.0340125123038888,0.0,0.0077791661024093,0.0,0.0,0.3600606471300125,0.0,0.0050405263900756,0.0,0.0,0.0,-0.9209255473688244,0.0,0.0,-0.2217969882767647,0.0,0.0,-0.9461657088249922,-0.0025623477995395,-0.9561599809676408,-0.9438136415556072,-0.7503327261656523,-0.3351246618355314,-0.3334407597514136,0.2634168285876512,-0.9561820784583688,0.362092646304518,-0.0699286798886246,211,2097.93994140625,-0.0065255002974124,2016,11
215,2016-11-03,-0.0100937288229774,-0.9180107973515989,0.9210511799901724,-0.9530991408973932,0.0718237264081835,0.0782831658919652,0.0,0.0,0.0,-0.936721155885607,0.0,0.0284510515630245,-0.855585128068924,0.8229699283838272,-0.8163814153522253,0.0,-0.0075322538614273,-0.0118292113766074,0.0,0.0,0.0,0.0,-0.3331614667549729,-0.30349917919375,0.1200257036834955,-0.869143296033144,-0.4002250777557492,-0.1486164474238952,-0.5371489878743887,-0.8896131403744221,-0.0730827469076469,212,2088.659912109375,-0.0044234008389461,2016,11
216,2016-11-04,-0.0156566916172456,0.0,0.0,0.455058672465384,0.0,0.598175972700119,0.0,0.7691217139363289,0.1409548558294773,0.0,0.0,0.0,0.0,-0.9506073370575904,-0.9203422255814075,0.0,-0.0026014894247055,0.0525663769803941,0.0,0.0,0.0,0.0,-0.9451781203970312,-0.8703518509864807,-0.3622690588235855,-0.9553821329027414,-0.6422374574984941,0.0,-0.9548298791050912,-0.8841065051965415,-0.0604735166132047,213,2085.179931640625,-0.0016661307322337,2016,11
217,2016-11-07,-0.0180145277696414,-0.0239164233207702,-0.2455917838960886,-0.2897692089900374,0.7325973575934768,0.1822228468954563,0.0,0.0,0.0,0.4857146590948105,0.0,0.0,0.8802586309611797,-0.0320575088262558,0.2043609041720628,0.0,0.0,0.2332279089605435,0.0,0.0,0.885262168943882,0.0,-0.4072106145322323,0.0467245310544967,-0.3510296028107404,0.3427104962368806,-0.5800036344873277,0.0,0.3138446323573589,-0.805931749753654,-0.0605560610143436,214,2131.52001953125,0.0222235439673373,2016,11
218,2016-11-08,-0.0377924767674349,0.0,-0.3611346880594889,0.8807145170867443,0.0,-0.0385534763336181,0.0,0.0,0.0,0.0,0.0,-0.3885723343119025,0.2728013955056667,0.0,0.0,0.0,0.0,-0.2660529691105087,0.0,0.0,0.0,0.0,0.1405490369846423,0.1923147862156232,-0.2504724953323602,0.2975757922977209,-0.2717687689388792,0.0,-0.94160681264475,0.0,-0.0641376615229961,215,2139.56005859375,0.0037719744542995,2016,11
219,2016-11-09,0.0048217061931675,-0.0416253050789237,-0.0029567914704481,0.0,0.0,0.2907192930579185,0.0,0.0,0.2168364785611629,0.0,0.0,0.0,0.0,-0.7132648024708033,0.0,0.0,0.0,0.1605281978845596,0.0,0.0,0.0,0.0,-0.0406812569126486,-0.074590982714047,-0.8209520684322342,-0.4606354990974068,-0.2441696979415913,0.0,-0.1797058910131454,-0.3337532076984644,-0.0324891946907557,216,2163.260009765625,0.0110770207532533,2016,11
220,2016-11-10,0.0773460433759667,-0.914863457903266,-0.5012378997423432,0.0,0.0,0.0,0.0,0.0,0.0,0.4728826880455017,0.0,-0.067765649408102,0.0,0.8208705708384514,0.0,0.0,0.0,0.4056643459945917,0.0,0.0,0.0,0.0404886379837989,-0.0277945809066295,-0.9312964482232928,0.571015914902091,0.0606229556724429,0.0542776711905996,0.7706538923084736,-0.4251220704366763,0.1341234422288835,0.0048152539071662,217,2167.47998046875,0.0019507459501283,2016,11
221,2016-11-11,-0.0322104658159703,-0.9505884991958736,0.7177989035844803,0.0,-0.8856740668416023,0.0,-0.9476238461211324,0.0,0.0,0.1432898044586181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1926303409660855,0.0,0.0,-0.9467615829780698,0.0,0.0,-0.5753628804037968,-0.4051743571956952,0.0,-0.0964904592505523,-0.1486105509102344,-0.9523037802428008,0.0,-0.0547901793756843,218,2164.449951171875,-0.0013979503036608,2016,11
222,2016-11-14,-0.0129647170413646,0.6805965900421143,-0.3440163520334119,0.1097819510226448,0.0133431106805801,0.0661556050181388,-0.9600960230454804,0.0,-0.696432214230299,0.7990064267069101,0.0,0.0,0.0,0.0,-0.334592234576121,0.0,0.0,-0.4308348139747977,0.0,0.0,0.8307300359010696,0.0,-0.0722471749177202,-0.0467378990724682,0.1955508887767791,0.6802403777837753,-0.5852165270596743,-0.0092147849500179,0.0,-0.2511931791901588,-0.0624401442852454,219,2164.199951171875,-0.0001155027862227,2016,11
223,2016-11-15,0.042802217885507,0.2339338660240173,0.2092420483628908,0.4515590057708323,-0.0084562320262193,-0.0027430430054664,0.0,0.0,0.0784658817574381,0.8830323703587055,0.2788886856287718,0.0779384435154497,0.3730067368596792,0.0,-0.3004927784204483,0.0,0.0,0.6915858576074243,0.0,0.8982822671532631,0.8825621716678143,0.0,0.4726097172436614,0.820011685291926,0.0,0.4286864995956421,-0.1781020537018776,0.0,0.8115410516038537,0.0,0.024752696524539,220,2180.389892578125,0.0074807974177632,2016,11
224,2016-11-16,0.0028779590361556,0.0263606198132038,-0.9506589025259018,0.0,0.5759141445159912,-0.1206007599830627,0.0,0.0,0.0,-0.8667720854282379,-0.7523687668144703,0.0,0.0,0.0,-0.3285647816956043,-0.732404200360179,-0.0001889146864414,0.8026341125369072,0.0,0.0,-0.9189053438603878,0.0,-0.1794703135577341,-0.5137502555735409,0.0,0.0231112955758969,-0.039712418615818,0.7544140638783574,-0.6694807309346894,-0.0086740963160991,-0.0067270086824216,221,2176.93994140625,-0.0015822634216102,2016,11
225,2016-11-17,0.024558409121506,-0.8236771449446678,0.0,0.0,0.0,-0.0963961854577064,0.0,0.0,0.038613460958004,0.0,-0.1113306055776774,0.0,-0.842948917299509,0.0,0.0,0.0,0.0,-0.4668810912407934,0.0,0.0,0.8305479474365711,0.0,0.1663612909615039,-0.0269699916243553,-0.0256665349006652,-0.8845504494383931,-0.3863729606382549,0.0,-0.1078950995579361,-0.4771552979946136,0.016327450932686,222,2187.1201171875,0.004676369608375,2016,11
226,2016-11-18,-0.0912544691849869,-0.9413153771311044,0.0,-0.9568234952166677,0.0,0.0,0.6655614972114563,0.0,0.0,0.0,-0.3520733043551445,0.0,-0.4540639352053404,-0.9484807392582296,0.0,0.0,0.0,-0.1611209693364799,0.0079224854707717,0.0185961127281188,-0.9567940887063742,0.0,0.836152134463191,-0.720209195278585,-0.1123352870345115,-0.7963963863439858,-0.1431788519024849,0.0,0.5096015236340463,-0.4002357646822929,-0.0549060289713144,223,2181.89990234375,-0.0023867984216901,2016,11
227,2016-11-21,-0.0084312440254123,-0.8357871547341347,0.0,-0.9521149205975236,0.0,0.0,0.0,0.0,0.1146317111949126,0.0,0.0913674440234899,0.0,0.0,0.0,-0.6559273302555084,0.0,0.0,0.1426326166838407,0.0,0.0,0.0,0.0,0.0083131246268749,0.1219877724846204,0.6689137518405914,0.4663563730816046,-0.1759482733905315,-0.4869510633870959,0.7998692952096462,0.0,-0.0101796999680937,224,2198.179931640625,0.0074614006258432,2016,11
228,2016-11-22,0.014937621009463,0.6282415180467069,0.0,0.2823585323058069,0.0032858829945325,-0.0992646887898445,0.0,0.0,0.0,0.8211317975074053,0.0,0.0,-0.7062981799244881,0.0,0.0,0.0,0.0,-0.3623036403208971,0.0,0.0,0.8441632129251957,0.0,0.7852046210318804,0.4757779315114021,-0.1358708615104357,0.0982867535203695,-0.3298065289855003,0.0,0.6972730675091346,-0.7042559701949358,0.0099773130997373,225,2202.93994140625,0.0021654322729042,2016,11
229,2016-11-23,-0.0244394074739193,-0.8985734758898616,0.0,-0.2754752226173877,0.0,0.0,0.0,0.0,0.0,0.3682354763150215,0.0,0.0,-0.8022000566124916,0.0,-0.5751487959176302,0.0,0.0,-0.1261760258115828,0.0,0.0,-0.8100609928369522,0.0,0.0,-0.3593862056732178,-0.43475142121315,0.2380460947751999,-0.2231618766672909,0.0,-0.9525332745785514,0.3797381756206353,-0.058514985803888,226,2204.719970703125,0.0008080244329033,2016,11
230,2016-11-25,-0.0179798856316531,-0.3479148894548416,0.0,-0.5750809249778589,0.0,0.0,0.0,0.0,0.058257833123207,0.1631067916750908,0.0,0.0,-0.939753169193864,0.0,0.0,0.0,0.0,0.1171709029521379,0.0,0.0,0.0,0.0,-0.3483944470062852,0.6036586039699614,0.8301615789532661,-0.9607866937294602,-0.2020246246829629,0.0,-0.1999357896856963,0.0,-0.0519297070832045,227,2213.35009765625,0.0039143868916707,2016,11
231,2016-11-28,-0.0012680662229374,0.0,0.0,-0.1793770478107035,0.0401465445756912,0.0,0.0,0.0,0.031398581340909,0.0,-0.0059089921414852,0.8319880231283605,-0.0246341545134782,0.0,-0.5466355197131634,0.7792537193745375,0.0,0.0915365798398852,0.0,0.2311181668192148,0.0,0.0,-0.3795632846653461,-0.8800041652284563,0.0,0.1481953347101807,-0.423051140581568,0.1115943811212976,-0.9549041180871428,-0.7279446547230085,-0.0258012285929245,228,2201.719970703125,-0.0052545356315028,2016,11
232,2016-11-29,0.0141320942742068,-0.3832577434368431,0.0,0.6345991104220351,0.0,0.0,0.0,0.0,0.007258528843522,0.0,0.0587402731180191,0.0310318628326058,-0.0062781057010094,0.0,-0.4236435492833455,0.0,0.0,0.0919504398480057,0.0,0.0,0.0,0.0625006295740604,-0.9376902878284454,0.4463548143394291,0.2555555384606123,0.0,-0.055543589250495,-0.2357863038778305,-0.6006761718541384,-0.8670208062976599,0.0033807235378074,229,2204.659912109375,0.001335293064227,2016,11
233,2016-11-30,0.0336471227497665,0.2321840319782495,-0.872062960639596,0.1007524356245994,0.0,0.0,0.0,0.0,0.1388368085026741,0.0,0.0,0.0,-0.193892240524292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.314625452272594,-0.1829029619693756,0.0,-0.9604251971468328,0.1923968838527798,0.095625111212333,0.26367722141246,0.0,0.0325436242147275,230,2198.81005859375,-0.0026534040390964,2016,11
234,2016-12-01,-0.0318857905021681,0.0,0.0,0.0463528106920421,0.0,0.0862662978470325,0.0,0.0,0.0947798946872353,-0.4014285299926996,0.0,-0.0374544095247983,0.0,0.0,-0.6046927161514759,0.0733158877119422,-0.0022038206458091,-0.0643478942414124,0.0,-0.8694077581167221,-0.8108172193169594,0.0,-0.4797655395232141,-0.4358676671981811,-0.5900807455182076,-0.9493713625706732,-0.3326518638059497,0.018847258016467,-0.3493193046500285,0.0,-0.0260220958043782,231,2191.080078125,-0.0035155289737457,2016,12
235,2016-12-02,-0.0304910873919453,0.0,0.0,-0.5064040688797832,-0.1003464125096798,0.0,0.0,0.0,0.0,0.0,-0.0221551060676574,0.0,0.0,0.0,0.0,0.009566307067871,0.0,0.3121551796793937,0.0,0.0,-0.8249960467219353,0.0,-0.9442873522639276,-0.9335955185815692,-0.9174817793536932,0.0,-0.7596481839815775,-0.3973720886278897,0.1409551613032817,0.8727332893759012,-0.062587161714303,232,2191.949951171875,0.000397006506316,2016,12
236,2016-12-05,0.010657973327375,0.0,0.0,-0.1626751551404595,0.0,-0.8900235816836357,0.0,0.0,0.139338057488203,0.1963772475719452,-0.2178479582071304,-0.0173314809799194,0.0,0.0,-0.4491259530186653,0.0,0.0,0.2671029499033466,0.0,0.0,0.002984382212162,0.0,0.239744015969336,0.221562930693229,0.0,0.262506032983462,-0.1182974487310275,0.28441975141565,0.7746435960289091,-0.2962285280227661,4.0958816447784125e-05,233,2204.7099609375,0.0058213052532532,2016,12
237,2016-12-06,0.004571281697145,-0.9237227328121662,0.0,0.0666053025051951,-0.2260437421500682,0.0,0.0,0.0,0.2739135101437568,0.4793102592229843,0.2936187274754047,0.0,0.0,0.0,-0.3089216779917478,0.0,0.0,0.0306856797542423,0.0971110202372074,0.0,-0.9364700894802808,0.0,0.1194985853508114,-0.3538541682064533,0.0,-0.1787151927128434,-0.3055306309834122,0.0,0.0792591273784637,-0.6562531366944313,0.00907108336442,234,2212.22998046875,0.0034108883546987,2016,12
238,2016-12-07,-0.0058554896797217,-0.1139126922935247,0.0,0.1356209583048309,-0.8060921877622604,0.0,0.0,0.0,0.0,0.6194348136583964,0.0,0.0,0.8981919288635254,0.0,0.0,0.0879871356301009,0.0,-0.0882859779521822,0.0,0.0,0.0,0.1276886141858995,0.5513732694089413,-0.1648221649229526,-0.290292551741004,0.4653991404920816,-0.4810430826619267,0.0,0.8638469893485308,-0.3730088497201602,0.0134561750584417,235,2241.35009765625,0.0131632413648646,2016,12
239,2016-12-08,0.0031010697992082,-0.9223411390557884,0.0,0.0,0.0,0.0,0.0,0.0,0.0787833295762538,0.0,0.0,0.0,-0.8098679138347507,0.0,0.0,0.0519454370563228,0.0,0.1381771378219127,-0.3590849563479423,0.0,0.5544961988925934,0.0,0.4228299396733443,0.7741748578846455,-0.5342355463653803,0.6321828961372375,-0.0307883275672793,0.0519047603011131,0.6528665721416473,-0.2760701552033424,-0.0109014571229468,236,2246.18994140625,0.0021593430473271,2016,12
240,2016-12-09,0.0009996474598766,0.0,0.0,-0.0282637512104378,0.0092082247138023,0.0,0.0,-0.6941180750727654,0.6865863334387541,0.0,0.7051964476704597,0.0,0.0,0.0,-0.4634241142443248,0.0,0.0,-0.1138756327331066,0.0,0.0,0.0,0.0,0.5794774539147814,0.5899718105792999,0.1394258737564087,0.0,-0.4816360089927912,0.0,-0.7059126840904355,-0.0773843079805374,-0.008312940408009,237,2259.530029296875,0.0059389847869558,2016,12
241,2016-12-12,-0.0048136673275042,0.0,0.0,-0.0516361506994475,0.0,0.1822312623262405,0.0,0.0,0.0,-0.1656405925750732,0.0,-0.2214408562119518,-0.9470613291487098,0.0,-0.6978294628982743,0.0,0.0,0.3226014580577612,-0.1654990836977958,0.0,-0.7347431555390358,0.0,0.16114410944283,-0.8598732333630323,-0.2456624433398246,-0.7017745301127434,-0.3080569896226128,-0.2651909962296486,0.7899764403700829,0.0,-0.0149564657350072,238,2256.9599609375,-0.0011374349205594,2016,12
242,2016-12-13,0.0292544061761247,0.0,0.0,0.3850971329957247,0.0,0.0,0.0,0.0263700317591428,0.2013260051608085,0.3349646329879761,-0.8660786021500826,-0.7654654700309038,0.0,0.0,0.1077765015264352,0.0,0.0,0.2930499343201518,0.0,-0.049492651131004,0.8685450255870819,0.0,0.2210570892784744,0.7188438512384892,0.3679793626070022,0.4964197226800024,-0.4383306857198477,0.0,0.005460251122713,-0.5253226247926553,0.0002804211261128,239,2271.719970703125,0.006539774750587,2016,12
243,2016-12-14,0.05554288115111,0.0,0.0,-0.0040431283414363,-0.0648768525570631,0.0,0.0,0.0,0.0,0.0,0.4381468584761023,0.0,0.1004188954830169,-0.7003577090799809,0.0673365220427513,-0.0028588101267814,0.0,-0.4548039613291621,0.0,0.0,0.0,0.0,-0.1182636083103716,-0.8844268713146448,0.0,-0.7241319008171558,-0.1301650455487626,0.0,-0.959435038268566,0.7244581077247858,0.0102380119152723,240,2253.280029296875,-0.008117171853951,2016,12
244,2016-12-15,0.0182908280778711,0.0,0.0,0.1066565762739628,0.7347629396244884,0.0,-0.3481501638889313,0.0,-0.0197373554110527,0.8477356433868408,0.0,0.0,-0.9474305482581258,0.0,-0.9194737961515784,0.0207659862935543,0.0,-0.0706444180104881,0.0776350330561399,0.0,0.9015287347137928,0.0,-0.2962311044335365,0.246365867399921,-0.9242441579699516,0.4212669059634208,0.0359947672113776,0.9300876809284092,0.0154776631388813,0.49930583499372,0.023675743392001,241,2262.030029296875,0.0038832279549073,2016,12
